nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxrac,nbgroupes,regime,gestionnaire
Confidentiel,17W000001352851G,805450000,Mézières-en-Santerre,CC Avre Luce Noye,Somme,Hauts-de-France,,08/06/2017,29/07/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W000000496543L,805490000,Miraumont,CC du Pays du Coquelicot,Somme,Hauts-de-France,07/12/2018,07/12/2018,22/03/2022,ACHIE,HTA,Direct,,,TERRESTRE,,9900.0,9900.0,1.0,En service,Enedis
Confidentiel,17W0000004760745,805490000,Miraumont,CC du Pays du Coquelicot,Somme,Hauts-de-France,27/06/2018,27/06/2018,10/10/2019,ACHIE,HTA,Direct,,,TERRESTRE,,4600.0,4600.0,1.0,En service,Enedis
COQUELICOT 2A,17W0000004235418,805490000,Miraumont,CC du Pays du Coquelicot,Somme,Hauts-de-France,27/11/2015,27/11/2015,01/03/2018,MOFFL,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
COQUELICOT 2B,17W0000004186763,805490000,Miraumont,CC du Pays du Coquelicot,Somme,Hauts-de-France,27/11/2015,27/11/2015,01/03/2018,MOFFL,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000497623I,805490000,Miraumont,CC du Pays du Coquelicot,Somme,Hauts-de-France,07/12/2018,07/12/2018,25/03/2022,ACHIE,HTA,Direct,,,TERRESTRE,,13200.0,13200.0,1.0,En service,Enedis
Confidentiel,17W000000045015Z,805590000,Montagne-Fayel,CC Somme Sud-Ouest,Somme,Hauts-de-France,27/10/2015,27/10/2015,28/11/2018,AIRAI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001235382T,805610000,Montdidier,CC du Grand Roye,Somme,Hauts-de-France,01/06/2010,01/06/2010,28/07/2022,HARGI,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,,En service,Régie communale de Montdidier
Confidentiel,17W000001010496S,805700000,Moreuil,CC Avre Luce Noye,Somme,Hauts-de-France,03/02/2021,03/02/2021,29/04/2022,QUENT,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000001010334H,805700000,Moreuil,CC Avre Luce Noye,Somme,Hauts-de-France,03/02/2021,03/02/2021,30/12/2022,QUENT,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W000001010603G,805700000,Moreuil,CC Avre Luce Noye,Somme,Hauts-de-France,03/02/2021,03/02/2021,17/06/2022,QUENT,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
Confidentiel,17W000000162281A,805730000,Morvillers-Saint-Saturnin,CC Somme Sud-Ouest,Somme,Hauts-de-France,11/12/2012,11/12/2012,02/04/2021,AUMAL,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000048042H,805970000,Nibas,CC du Vimeu,Somme,Hauts-de-France,23/12/2004,23/12/2004,29/03/2022,SAUCO,HTA,Direct,,,TERRESTRE,,12807.0,12807.0,6.0,En service,Enedis
Confidentiel,17W000000057543V,805970000,Nibas,CC du Vimeu,Somme,Hauts-de-France,22/08/2005,22/08/2005,12/12/2022,SAUCO,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000000476363Z,805970000,Nibas,CC du Vimeu,Somme,Hauts-de-France,17/07/2018,17/07/2018,21/04/2021,SAUCO,HTA,Direct,,,TERRESTRE,,4600.0,4600.0,1.0,En service,Enedis
Confidentiel,17W0000013528663,806010000,Nurlu,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,,07/10/2017,29/07/2022,ROISE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,,En service,SICAE de la Somme et du Cambraisis
NURLU 13,17W000001468184N,806010000,Nurlu,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,,26/08/2022,26/08/2022,,HTA,Direct,,,TERRESTRE,,3200.0,3200.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W0000013531229,806010000,Nurlu,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,,01/04/2010,29/07/2022,ROISE,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W000001352789W,806010000,Nurlu,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,,07/10/2017,29/07/2022,ROISE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W0000000384184,,Oresmaux,CC Somme Sud-Ouest,Somme,Hauts-de-France,16/05/2005,16/05/2005,19/04/2021,AMARG,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
ENERTRAG ORESMAUX 2,17W0000013834632,806110000,Oresmaux,CC Somme Sud-Ouest,Somme,Hauts-de-France,07/12/2021,07/12/2021,07/12/2021,AMARG,HTA,Direct,,,TERRESTRE,,13200.0,13200.0,1.0,En service,Enedis
EOLE LES NESLOISES,17W000000988833A,806160000,Pargny,CC de l'Est de la Somme,Somme,Hauts-de-France,08/10/2020,08/10/2020,06/10/2021,PERTA,HTA,Direct,,,TERRESTRE,,16995.0,16995.0,2.0,En service,Enedis
HYPERE02 - ADP 02 DE LA FERME EOLIENNE DE HYPERCOURT,17W000000989067K,806210000,Hypercourt,CC Terre de Picardie,Somme,Hauts-de-France,30/01/2020,31/01/2020,31/01/2020,HYPER,63 kV,DIRECT,,,TERRESTRE,,9600.0,9600.0,4.0,En service,RTE
Confidentiel,17W000000952636N,,Hypercourt,CC Terre de Picardie,Somme,Hauts-de-France,29/11/2019,29/11/2019,02/12/2019,PERTA,HTA,Direct,,,TERRESTRE,,11000.0,11000.0,1.0,En service,Enedis
HYPERE01 - ADP 01 DE LA FERME EOLIENNE DE HYPERCOURT,17W000000963309R,806210000,Hypercourt,CC Terre de Picardie,Somme,Hauts-de-France,15/11/2019,08/01/2020,08/01/2020,HYPER,63 kV,DIRECT,,,TERRESTRE,,36000.0,36000.0,10.0,En service,RTE
MSE LA SOLERIE,17W0000000531213,806210000,Hypercourt,CC Terre de Picardie,Somme,Hauts-de-France,01/03/2009,01/03/2009,03/06/2022,ROYE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000432413G,806250000,Trois-Rivières,CC du Grand Roye,Somme,Hauts-de-France,01/04/2008,01/04/2008,12/12/2022,HARGI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000000611128,806250000,Trois-Rivières,CC du Grand Roye,Somme,Hauts-de-France,01/12/2007,01/12/2007,06/09/2018,HARGI,HTA,Direct,,,TERRESTRE,,4200.0,4000.0,1.0,En service,Enedis
Confidentiel,17W0000013528485,806280000,Le Plessier-Rozainvillers,CC Avre Luce Noye,Somme,Hauts-de-France,,07/06/2017,29/07/2022,,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,,En service,SICAE de la Somme et du Cambraisis
EDPR-PARC EOLIEN DE PROUVILLE3,17W000001344779V,806420000,Prouville,CC du Territoire Nord Picardie,Somme,Hauts-de-France,09/11/2021,09/11/2021,09/11/2021,V.MAR,HTA,Direct,,,TERRESTRE,,6600.0,6600.0,1.0,En service,Enedis
Confidentiel,17W0000001509169,806420000,Prouville,CC du Territoire Nord Picardie,Somme,Hauts-de-France,30/11/2012,30/11/2012,28/11/2018,DOULL,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
NEO-GALIA SAS-NEO PROUVILLE,17W000000161755X,806420000,Prouville,CC du Territoire Nord Picardie,Somme,Hauts-de-France,14/09/2009,14/09/2009,28/11/2018,V.MAR,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000412774X,806460000,Punchy,CC Terre de Picardie,Somme,Hauts-de-France,25/09/2017,25/09/2017,15/03/2018,ROYE,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,2.0,En service,Enedis
Confidentiel,17W000000045785N,806550000,Quesnoy-sur-Airaines,CC Somme Sud-Ouest,Somme,Hauts-de-France,09/12/2010,09/12/2010,22/06/2020,AIRAI,HTA,Direct,,,TERRESTRE,,12000.0,11500.0,1.0,En service,Enedis
F.E. DE QUESNOY-SUR-AIRAINES 3,17W000000043651H,806550000,Quesnoy-sur-Airaines,CC Somme Sud-Ouest,Somme,Hauts-de-France,30/11/2010,30/11/2010,07/11/2022,AIRAI,HTA,Direct,,,TERRESTRE,,12000.0,11500.0,1.0,En service,Enedis
Confidentiel,17W000000422220X,806550000,Quesnoy-sur-Airaines,CC Somme Sud-Ouest,Somme,Hauts-de-France,11/05/2012,11/05/2012,01/12/2022,AIRAI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000416873B,806630000,Rambures,CC Somme Sud-Ouest,Somme,Hauts-de-France,03/12/2009,03/12/2009,21/04/2021,BZBEL,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000001352923H,806690000,Rethonvillers,CC de l'Est de la Somme,Somme,Hauts-de-France,,28/03/2012,29/07/2022,,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W000001353064Y,806690000,Rethonvillers,CC de l'Est de la Somme,Somme,Hauts-de-France,,28/03/2012,29/07/2022,,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W000001353047Y,806770000,Roisel,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,,28/11/2017,29/07/2022,ROISE,HTA,Direct,,,TERRESTRE,,14100.0,14100.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W0000004959626,806810000,Rouvrel,CC Avre Luce Noye,Somme,Hauts-de-France,15/11/2018,15/11/2018,21/04/2021,QUENT,HTA,Direct,,,TERRESTRE,,12800.0,12800.0,1.0,En service,Enedis
Confidentiel,17W000000998315Q,806820000,Rouvroy-en-Santerre,CC Terre de Picardie,Somme,Hauts-de-France,,24/12/2020,29/07/2022,,HTA,Direct,,,TERRESTRE,,14400.0,14400.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W000000431765R,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,02/03/2015,02/03/2015,28/03/2022,ROYE,HTA,Direct,,,TERRESTRE,,11400.0,11400.0,1.0,En service,Enedis
Confidentiel,17W000000042652K,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,04/12/2014,04/12/2014,12/12/2022,ROYE,HTA,Direct,,,TERRESTRE,,11400.0,11400.0,1.0,En service,Enedis
Confidentiel,17W000000159800K,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,30/06/2011,30/06/2011,05/06/2020,ROYE,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
Confidentiel,17W000000148665B,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,07/10/2011,07/10/2011,10/03/2021,ROYE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000417977V,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,06/10/2011,06/10/2011,17/09/2021,ROYE,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000164457Q,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,18/02/2015,18/02/2015,12/12/2022,ROYE,HTA,Direct,,,TERRESTRE,,11400.0,11400.0,1.0,En service,Enedis
Confidentiel,17W000000048107F,806850000,Roye,CC du Grand Roye,Somme,Hauts-de-France,18/02/2015,18/02/2015,28/03/2022,ROYE,HTA,Direct,,,TERRESTRE,,11400.0,11400.0,1.0,En service,Enedis
Confidentiel,17W000000424456V,807060000,Saint-Léger-lès-Domart,CC Nièvre et Somme,Somme,Hauts-de-France,01/04/2010,01/04/2010,16/05/2022,V.MAR,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000000581346,807090000,Saint-Maulvis,CC Somme Sud-Ouest,Somme,Hauts-de-France,26/07/2016,26/07/2016,21/04/2021,BZBEL,HTA,Direct,,,TERRESTRE,,11750.0,11750.0,1.0,En service,Enedis
Confidentiel,17W000000439940W,807110000,Saint-Ouen,CC Nièvre et Somme,Somme,Hauts-de-France,21/12/2017,21/12/2017,17/03/2022,V.MAR,HTA,Direct,,,TERRESTRE,,8000.0,8000.0,1.0,En service,Enedis
Confidentiel,17W000000156259Q,807140000,Saint-Quentin-la-Motte-Croix-au-Bailly,CC des Villes Surs,Somme,Hauts-de-France,19/09/2014,19/09/2014,21/04/2021,SAUCO,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000431300Y,807230000,Saisseval,CC Nièvre et Somme,Somme,Hauts-de-France,29/04/2015,29/04/2015,17/08/2018,ARGOE,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,1.0,En service,Enedis
Confidentiel,17W0000004997218,807370000,Sorel,CC de la Haute Somme (Combles - Péronne - Roisel),Somme,Hauts-de-France,10/12/2018,10/12/2018,07/12/2022,,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
EOLIENNES DE THIEULLOY 1,17W000000492352B,,Thieulloy-l'Abbaye,CC Somme Sud-Ouest,Somme,Hauts-de-France,12/10/2018,12/10/2018,12/12/2022,CROI5,HTA,Direct,,,TERRESTRE,,9000.0,9000.0,1.0,En service,Enedis
EOLIENNES DE THIEULLOY 2,17W0000004952326,,Thieulloy-l'Abbaye,CC Somme Sud-Ouest,Somme,Hauts-de-France,12/10/2018,12/10/2018,12/12/2022,CROI5,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
EOL-CLEMENTINE,17W000000399100A,807770000,Vauchelles-lès-Authie,CC du Pays du Coquelicot,Somme,Hauts-de-France,05/02/2015,05/02/2015,15/11/2022,DOULL,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,1.0,En service,Enedis
Confidentiel,17W000000041745I,807810000,Vauvillers,CC Terre de Picardie,Somme,Hauts-de-France,01/06/2008,01/06/2008,13/02/2018,VAUVI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W0000000552575,807810000,Vauvillers,CC Terre de Picardie,Somme,Hauts-de-France,10/07/2006,10/07/2006,22/06/2021,VAUVI,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,6.0,En service,Enedis
Confidentiel,17W000000954544I,807860000,Velennes,CC Somme Sud-Ouest,Somme,Hauts-de-France,16/12/2019,16/12/2019,22/10/2021,AMIEN,HTA,Direct,,,TERRESTRE,,14500.0,11350.0,2.0,En service,Enedis
Confidentiel,17W000000998994H,,Vermandovillers,CC Terre de Picardie,Somme,Hauts-de-France,13/11/2020,13/11/2020,05/04/2022,VAUVI,HTA,Direct,,,TERRESTRE,,14400.0,14400.0,1.0,En service,Enedis
SNC MSE LES KERLES,17W000000418343U,807890000,Vermandovillers,CC Terre de Picardie,Somme,Hauts-de-France,27/11/2013,27/11/2013,02/06/2022,VAUVI,HTA,Direct,,,TERRESTRE,,4000.0,4000.0,2.0,En service,Enedis
Confidentiel,17W0000000545544,808090000,Vismes,CC interrégionale Aumale - Blangy-sur-Bresle,Somme,Hauts-de-France,04/03/2016,04/03/2016,21/04/2021,BXCH5,HTA,Direct,,,TERRESTRE,,11500.0,11500.0,1.0,En service,Enedis
Confidentiel,17W000000408348Q,808110000,Voyennes,CC de l'Est de la Somme,Somme,Hauts-de-France,22/03/2012,22/03/2012,12/12/2022,,HTA,Direct,,,TERRESTRE,,16400.0,16000.0,1.0,En service,Enedis
Confidentiel,17W000000054508B,808150000,Vron,CC Ponthieu-Marquenterre,Somme,Hauts-de-France,02/07/2013,02/07/2013,13/05/2022,RUE,HTA,Direct,,,TERRESTRE,,8000.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000000423511H,808150000,Vron,CC Ponthieu-Marquenterre,Somme,Hauts-de-France,02/07/2013,02/07/2013,12/12/2022,RUE,HTA,Direct,,,TERRESTRE,,9200.0,9200.0,1.0,En service,Enedis
Confidentiel,17W000001352903N,808220000,Warsy,CC du Grand Roye,Somme,Hauts-de-France,,28/06/2019,29/07/2022,,HTA,Direct,,,TERRESTRE,,13800.0,13800.0,,En service,SICAE de la Somme et du Cambraisis
Confidentiel,17W000001457463U,810050000,Albine,CC Thoré Montagne Noire,Tarn,Occitanie,01/06/2017,01/06/2017,01/12/2022,MAZAM,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
ALBINE ENERGIES,17W0000014572615,810050000,Albine,CC Thoré Montagne Noire,Tarn,Occitanie,01/06/2017,01/06/2017,01/12/2022,LACAB,HTA,Direct,,,TERRESTRE,,6000.0,6000.0,1.0,En service,Enedis
Confidentiel,17W000000049729D,810160000,Arfons,CC Lauragais Revel Sorezois,Tarn,Occitanie,27/10/2009,27/10/2009,08/02/2022,REVEL,HTA,Direct,,,TERRESTRE,,12000.0,12000.0,1.0,En service,Enedis
Confidentiel,17W000000415029E,810160000,Arfons,CC Lauragais Revel Sorezois,Tarn,Occitanie,27/10/2009,27/10/2009,01/08/2017,REVEL,HTA,Direct,,,TERRESTRE,,10000.0,10000.0,1.0,En service,Enedis
