nominstallation,codeeicresourceobject,codeiris,commune,epci,departement,region,dateraccordement,datemiseenservice,datedebutversion,postesource,tensionraccordement,moderaccordement,combustible,combustiblessecondaires,technologie,typestockage,puismaxinstallee,puismaxraccharge,puismaxcharge,puismaxrac,puismaxinstalleedischarge,nbgroupes,regime,energiestockable,gestionnaire
VELIZY VILLACOUBLAY,17W0000000560748,786400111,Vélizy-Villacoublay,CA Versailles Grand Parc (CAVGP),Yvelines,Île-de-France,01/11/2000,01/11/2000,19/11/2021,ROBI5,HTA,Direct,GAZ,,AUTRE,,6850.0,,,6285.0,,,En service,0.0,Enedis
Confidentiel,17W000000958853M,786430101,Vernouillet,CU Grand Paris Seine et Oise,Yvelines,Île-de-France,12/02/2020,12/02/2020,18/11/2021,NOURO,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,250.0,,,250.0,,,En service,0.0,Enedis
Confidentiel,17W0000001635067,786460602,Versailles,CA Versailles Grand Parc (CAVGP),Yvelines,Île-de-France,01/10/1999,01/10/1999,19/11/2021,SAULE,HTA,Direct,GAZ,,AUTRE,,11950.0,,,11950.0,,,En service,0.0,Enedis
Confidentiel,17W000000961961B,,Versailles,CA Versailles Grand Parc (CAVGP),Yvelines,Île-de-France,24/03/2020,24/03/2020,01/12/2022,VERSA,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,230.0,,,230.0,,,En service,0.0,Enedis
privé,17W000000487541Q,790050000,Airvault,CC Airvaudais-Val du Thouet,Deux-Sèvres,Nouvelle-Aquitaine,01/01/2011,01/01/2011,14/04/2022,,HTA,Direct,FIOUL,,AUTRE,,6000.0,,,6000.0,,,En service,,GÉRÉDIS
privé,17W000000489257D,791910602,Niort,CA du Niortais,Deux-Sèvres,Nouvelle-Aquitaine,01/01/2011,01/01/2011,14/04/2022,,HTA,Direct,FIOUL,,AUTRE,,8000.0,,,8000.0,,,En service,,GÉRÉDIS
Confidentiel,17W000000044877N,791910404,Niort,CA du Niortais,Deux-Sèvres,Nouvelle-Aquitaine,01/10/2011,01/10/2011,23/07/2022,SSFLO,HTA,Direct,GAZ,,,,2499.0,,,2499.0,,,En service,0.0,Enedis
O D A,17W000000066402B,800010502,Abbeville,CA de la Baie de Somme,Somme,Hauts-de-France,19/01/2002,19/01/2002,13/12/2022,ABBEV,HTA,Direct,GAZ,,AUTRE,,1560.0,,,1560.0,,,En service,0.0,Enedis
COGENERATION CTM,17W000000498065L,800210701,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,19/11/2018,19/11/2018,16/05/2022,QUENT,HTA,Direct,GAZ,,MOTEUR A PISTON,,8700.0,,,8700.0,,,En service,0.0,Enedis
Confidentiel,17W0000001602122,800210801,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,01/11/2000,01/11/2000,27/10/2022,AMARG,HTA,Direct,GAZ,,AUTRE,,2000.0,,,2000.0,,,En service,0.0,Enedis
SAMART01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE SAMAROBRIVA,17W100P100P1646T,800210101,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,01/06/2000,18/11/2000,22/10/2012,SAMAR,90 kV,DIRECT,GAZ,,COGENERATION A COMBUSTION,,12000.0,,,12000.0,,1.0,En service,,RTE
COGENERATION COLISEUM,17W000000951012T,800211801,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,28/10/2019,28/10/2019,16/05/2022,AMIEN,HTA,Direct,GAZ,,MOTEUR A PISTON,,1178.0,,,1178.0,,,En service,0.0,Enedis
Confidentiel,17W000000432991D,800212205,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,15/11/2011,15/11/2011,16/05/2022,AMIEN,HTA,Direct,GAZ,,AUTRE,,7326.0,,,7150.0,,,En service,0.0,Enedis
COGENERATION FLANDRES,17W0000004974676,800212301,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,19/11/2018,19/11/2018,17/05/2022,AMIEN,HTA,Direct,GAZ,,MOTEUR A PISTON,,4530.0,,,4530.0,,,En service,0.0,Enedis
Confidentiel,17W000000054165F,800210801,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,01/11/2001,01/11/2001,16/05/2022,AMARG,HTA,Direct,GAZ,,AUTRE,,2000.0,,,2000.0,,,En service,0.0,Enedis
CHAUFFERIE ETOUVIE ENERGIE ET ENVIRT,17W000000054746W,800210201,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,01/12/1999,01/12/1999,16/05/2022,AMIEN,HTA,Direct,GAZ,,AUTRE,,7000.0,,,7000.0,,,En service,0.0,Enedis
Confidentiel,17W000000043611T,800212101,Amiens,CA Amiens Métropole,Somme,Hauts-de-France,01/11/2006,01/11/2006,16/05/2022,AMIEN,HTA,Direct,GAZ,,AUTRE,,12000.0,,,12000.0,,,En service,0.0,Enedis
NESLET02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE NESLE,17W100P100P15173,805420000,Mesnil-Saint-Nicaise,CC de l'Est de la Somme,Somme,Hauts-de-France,01/01/2001,,02/01/2015,NESLE,63 kV,DIRECT,GAZ,,TURBINE A VAPEUR,,24000.0,,,24000.0,,1.0,En service,,RTE
NESLET01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE NESLE,17W100P100P15165,805420000,Mesnil-Saint-Nicaise,CC de l'Est de la Somme,Somme,Hauts-de-France,01/03/1997,01/01/1956,02/01/2015,NESLE,63 kV,DIRECT,GAZ,FIOUL,TURBINE A VAPEUR,,24000.0,,,24000.0,,1.0,En service,,RTE
Centrale EJP,17W000001238332T,805610000,Montdidier,CC du Grand Roye,Somme,Hauts-de-France,31/10/1991,31/10/1991,28/07/2022,HARGI,HTA,Direct,FIOUL,,MOTEUR A PISTON,,9600.0,,,9600.0,,,En service,,Régie communale de Montdidier
Cogénération,17W000001466834K,805610000,Montdidier,CC du Grand Roye,Somme,Hauts-de-France,07/11/2022,07/11/2022,07/11/2022,HARGI,HTA,Direct,GAZ,,MOTEUR A PISTON,,970.0,,,970.0,,,En service,,Régie communale de Montdidier
Confidentiel,17W000000490769P,806250000,Trois-Rivières,CC du Grand Roye,Somme,Hauts-de-France,20/09/2018,20/09/2018,14/12/2022,HARGI,HTA,Direct,GAZ,,AUTRE,,8368.0,,,8368.0,,,En service,0.0,Enedis
Confidentiel,17W000000152162O,807250000,Salouël,CA Amiens Métropole,Somme,Hauts-de-France,10/02/2003,10/02/2003,13/12/2022,AMARG,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,1003.0,,,960.0,,,En service,0.0,Enedis
ROUGEARIE ENERGIE,17W0000004118802,810210106,Aussillon,CA de Castres Mazamet,Tarn,Occitanie,01/04/2012,01/04/2012,13/07/2016,MAZAM,HTA,Direct,FIOUL,,AUTRE,,6200.0,,,6200.0,,,En service,0.0,Enedis
CENTRALE D AUSSILLON,17W000000419503T,810210106,Aussillon,CA de Castres Mazamet,Tarn,Occitanie,01/11/1996,01/11/1996,26/01/2022,MAZAM,HTA,Direct,FIOUL,,AUTRE,,6900.0,,,6839.0,,,En service,0.0,Enedis
Confidentiel,17W0000009887554,810360000,Bout-du-Pont-de-Larn,CC Thoré Montagne Noire,Tarn,Occitanie,01/04/2012,01/04/2012,15/12/2020,MAZAM,HTA,Indirect,FIOUL,,,,1000.0,,,1000.0,,,En service,0.0,Enedis
Confidentiel,17W000001359952C,810360000,Bout-du-Pont-de-Larn,CC Thoré Montagne Noire,Tarn,Occitanie,01/04/2012,01/04/2012,15/12/2020,MAZAM,HTA,Indirect,FIOUL,,,,1000.0,,,1000.0,,,En service,0.0,Enedis
COGENERATION,17W000001467348O,810600102,Carmaux,CC Carmausin-Ségala,Tarn,Occitanie,01/11/2021,01/11/2021,01/11/2021,,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,1000.0,,,1000.0,,,En service,,Ene'O - Energie Services Occitan
Confidentiel,17W000001467408W,810600102,Carmaux,CC Carmausin-Ségala,Tarn,Occitanie,01/01/2015,01/01/2015,01/01/2015,,HTA,Direct,GAZ,,MOTEUR A PISTON,,6800.0,,,6800.0,,,En service,,Ene'O - Energie Services Occitan
Confidentiel,17W000001575990Z,810600102,Carmaux,CC Carmausin-Ségala,Tarn,Occitanie,01/01/2015,01/01/2015,01/01/2015,,HTA,Direct,GAZ,,MOTEUR A PISTON,,5000.0,,,4800.0,,,En service,,Ene'O - Energie Services Occitan
Confidentiel,17W000001685396Y,810600102,Carmaux,CC Carmausin-Ségala,Tarn,Occitanie,01/01/2015,01/01/2015,01/01/2015,P.GRA,HTA,Direct,GAZ,,MOTEUR A PISTON,,6800.0,,,6800.0,,,En service,0.0,Ene'O - Energie Services Occitan
COGENERATION2,17W000001685397W,810600102,Carmaux,CC Carmausin-Ségala,Tarn,Occitanie,05/09/2007,05/09/2007,05/09/2007,P.GRA,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,999.0,,,999.0,,,En service,0.0,Ene'O - Energie Services Occitan
CENTRALE SETHELEC DE GRAULHET,17W000000400942H,811050101,Graulhet,CA Gaillac-Graulhet,Tarn,Occitanie,01/12/1999,01/12/1999,25/01/2022,GRAUL,HTA,Direct,GAZ,,,,10420.0,,,10420.0,,,En service,0.0,Enedis
Confidentiel,17W000000931524E,811400105,Lavaur,CC Tarn-Agout,Tarn,Occitanie,01/01/1992,01/01/1992,01/12/2020,,HTA,DIRECT,FIOUL,,TURBINE A COMBUSTION,,6400.0,,,6400.0,,4.0,En service,,Energies Services Lavaur
Confidentiel,17W000000931495W,811400106,Lavaur,CC Tarn-Agout,Tarn,Occitanie,15/10/2018,01/11/2018,28/07/2022,MARZE,BT,Indirect,GAZ,,,,235.0,,,235.0,,,En service,,Energies Services Lavaur
Confidentiel,17W000000919796R,811700000,Monestiés,CC Carmausin-Ségala,Tarn,Occitanie,24/03/2003,24/03/2003,28/07/2022,,HTA,Direct,FIOUL,,AUTRE,,10400.0,,,10400.0,,,En service,,SICAE du Carmausin
CENTRALE DE REALMONT,17W000000056020V,812220000,Réalmont,CC Centre Tarn,Tarn,Occitanie,01/04/2012,01/04/2012,08/02/2022,REALM,HTA,Direct,FIOUL,,AUTRE,,4851.0,,,4851.0,,,En service,0.0,Enedis
ZMC CASTELSARRASIN,17W0000000517494,820330103,Castelsarrasin,CC Terres des Confluences,Tarn-et-Garonne,Occitanie,01/04/2012,01/04/2012,24/01/2022,CSLSA,HTA,Direct,FIOUL,,AUTRE,,6620.0,,,6620.0,,,En service,0.0,Enedis
Confidentiel,17W000000421035X,821210901,Montauban,CA Grand Montauban,Tarn-et-Garonne,Occitanie,01/11/1995,01/11/1995,09/02/2022,MATRA,HTA,Direct,GAZ,,AUTRE,,8000.0,,,6860.0,,,En service,0.0,Enedis
CARNOULES,17W000000059901L,830330000,Carnoules,CC Cur du Var,Var,Provence-Alpes-Côte d'Azur,05/01/2012,05/01/2012,23/11/2021,CARNO,HTA,Direct,FIOUL,,AUTRE,,6600.0,,,6620.0,,,En service,0.0,Enedis
CENTRALE DE LA FARLEDE,17W000000433537U,830540103,La Farlède,CC de la Vallée du Gapeau,Var,Provence-Alpes-Côte d'Azur,17/07/2012,17/07/2012,14/10/2022,GARD7,HTA,Direct,GAZ,,AUTRE,,1558.0,,,1558.0,,,En service,0.0,Enedis
LES EUCALYPTUS,17W000000060966W,830610111,Fréjus,CA Estérel Côte d'Azur Agglomération,Var,Provence-Alpes-Côte d'Azur,14/12/2011,14/12/2011,14/10/2022,FREJU,HTA,Direct,GAZ,,,,2004.0,,,2004.0,,,En service,0.0,Enedis
Confidentiel,17W000000042385H,831260501,La Seyne-sur-Mer,Métropole Toulon-Provence-Méditerranée,Var,Provence-Alpes-Côte d'Azur,11/04/2012,11/04/2012,14/10/2022,S.FOU,HTA,Direct,FIOUL,,AUTRE,,7000.0,,,7000.0,,,En service,0.0,Enedis
Confidentiel,17W000000496356K,831370902,Toulon,Métropole Toulon-Provence-Méditerranée,Var,Provence-Alpes-Côte d'Azur,06/11/2018,06/11/2018,05/10/2021,BRUNE,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,1948.0,,,1948.0,,,En service,0.0,Enedis
Confidentiel,17W000000416569E,831410000,Trans-en-Provence,CA Dracénie Provence Verdon Agglomération,Var,Provence-Alpes-Côte d'Azur,10/04/2012,10/04/2012,23/11/2021,TRANS,HTA,Direct,FIOUL,,TURBINE A VAPEUR,,7000.0,,,7000.0,,,En service,0.0,Enedis
AUCIPRES,17W0000000463912,840070105,Avignon,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,26/10/2016,26/10/2016,01/08/2017,AVIGN,HTA,Direct,GAZ,,AUTRE,,2610.0,,,2610.0,,,En service,0.0,Enedis
TRIENNAL TRAMONTANE,17W000000159426I,840070126,Avignon,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,01/10/1997,01/10/1997,04/10/2022,CZTIN,HTA,Direct,GAZ,,AUTRE,,3009.0,,,3009.0,,,En service,0.0,Enedis
PARROCEL,17W000000427355M,840070127,Avignon,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,16/12/2011,16/12/2011,04/10/2022,CZTIN,HTA,Direct,GAZ,,AUTRE,,1455.0,,,1130.0,,,En service,0.0,Enedis
Confidentiel,17W000000041907I,840070118,Avignon,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,31/10/2013,31/10/2013,04/10/2022,SSVER,HTA,Direct,GAZ,,,,1560.0,,,1560.0,,,En service,0.0,Enedis
Confidentiel,17W000000410245X,840070105,Avignon,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,01/12/2015,01/12/2015,01/10/2019,AVIGN,HTA,Direct,GAZ,,AUTRE,,1960.0,,,1960.0,,,En service,0.0,Enedis
Confidentiel,17W000000415861N,840070130,Avignon,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,07/02/2012,07/02/2012,01/03/2022,CZTIN,HTA,Direct,GAZ,,AUTRE,,1485.0,,,1485.0,,,En service,0.0,Enedis
COGENERATION SINIAT,17W000000460467M,840310102,Carpentras,CA Ventoux-Comtat-Venaissin (COVE),Vaucluse,Provence-Alpes-Côte d'Azur,23/10/2017,23/10/2017,05/10/2021,TERRA,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,2679.0,,,2679.0,,,En service,0.0,Enedis
Confidentiel,17W0000004604081,840350201,Cavaillon,CA Luberon Monts de Vaucluse,Vaucluse,Provence-Alpes-Côte d'Azur,31/10/2017,31/10/2017,04/10/2022,CAVAI,HTA,Direct,GAZ,,AUTRE,,885.0,,,885.0,,,En service,0.0,Enedis
CGPROD,17W000000064677J,841220102,Sarrians,CA Ventoux-Comtat-Venaissin (COVE),Vaucluse,Provence-Alpes-Côte d'Azur,02/11/2016,02/11/2016,18/09/2020,COMTA,HTA,Direct,GAZ,,TURBINE A VAPEUR,,1960.0,,,1960.0,,,En service,0.0,Enedis
Confidentiel,17W000000068365I,841320101,Le Thor,CC du Pays des Sorgues et des Monts de Vaucluse,Vaucluse,Provence-Alpes-Côte d'Azur,31/10/2016,31/10/2016,04/10/2022,VEDEN,HTA,Direct,GAZ,,AUTRE,,3269.0,,,3269.0,,,En service,0.0,Enedis
CONTINENTAL FOODS COGENERATION,17W000000460653P,,Vedène,CA du Grand Avignon (COGA),Vaucluse,Provence-Alpes-Côte d'Azur,29/11/2017,29/11/2017,29/11/2017,AVIGN,HTA,Indirect,GAZ,,COGENERATION A COMBUSTION,,2700.0,,,2700.0,,,En service,0.0,Enedis
AIZENAY ENERGIE,17W000000908578B,,Aizenay,CC de Vie et Boulogne,Vendée,Pays de la Loire,18/12/2018,18/12/2018,01/07/2019,M.ACH,HTA,Indirect,GAZ,,,,4310.0,,,4310.0,,,En service,0.0,Enedis
AIZENAY PRODUCTION 1,17W0000000610326,850030101,Aizenay,CC de Vie et Boulogne,Vendée,Pays de la Loire,15/10/2005,15/10/2005,01/10/2022,PALLU,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,2477.0,,,4366.0,,,En service,0.0,Enedis
AIZENAY PRODUCTION,17W000000499735Y,850030102,Aizenay,CC de Vie et Boulogne,Vendée,Pays de la Loire,18/12/2018,18/12/2018,02/08/2019,M.ACH,HTA,DIRECT,GAZ,,COGENERATION A COMBUSTION,,,,,4310.0,,,En service,0.0,Enedis
VIREVOLT,17W000000952568E,850710000,Commequiers,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,25/11/2019,25/11/2019,01/12/2019,CHALL,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,4401.0,,,4401.0,,,En service,0.0,Enedis
COGENERATION 2,17W000001022761J,850710000,Commequiers,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,15/02/2021,15/02/2021,11/03/2022,SSGIL,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,50.0,,,50.0,,,En service,0.0,Enedis
Confidentiel,17W000000952872B,850710000,Commequiers,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,25/11/2019,25/11/2019,01/12/2019,CHALL,HTA,Direct,GAZ,,TURBINE A COMBUSTION,,4401.0,,,4401.0,,,En service,0.0,Enedis
Confidentiel,17W000000952822Q,850710000,Commequiers,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,25/11/2019,25/11/2019,01/12/2019,CHALL,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,4401.0,,,4401.0,,,En service,0.0,Enedis
Confidentiel,17W0000004175966,851910303,La Roche-sur-Yon,CA La Roche-sur-Yon Agglomération,Vendée,Pays de la Loire,08/02/2017,08/02/2017,08/02/2017,R.YON,HTA,Direct,GAZ,,,,1970.0,,,1970.0,,,En service,0.0,Enedis
COGENERATION 1,17W000001234171A,852260103,Saint-Hilaire-de-Riez,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,27/01/2021,27/01/2021,16/03/2022,SSRIE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,50.0,,,50.0,,,En service,0.0,Enedis
Confidentiel,17W000001010574Y,852260103,Saint-Hilaire-de-Riez,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,27/01/2021,27/01/2021,25/02/2021,SSRIE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,50.0,,,50.0,,,En service,0.0,Enedis
Cogénération 1,17W0000013725639,852260103,Saint-Hilaire-de-Riez,CA du Pays de Saint-Gilles-Croix-de-Vie,Vendée,Pays de la Loire,01/03/2022,01/03/2022,02/06/2022,SSRIE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,50.0,,,50.0,,,En service,0.0,Enedis
Confidentiel,17W000001383648R,852310000,Saint-Hilaire-la-Forêt,CC Vendée Grand Littoral,Vendée,Pays de la Loire,14/10/2021,14/10/2021,14/10/2021,LONG7,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,4495.0,,,,,,En service,0.0,Enedis
SARL JMJ ENERGIES,17W000000429908Y,852310000,Saint-Hilaire-la-Forêt,CC Vendée Grand Littoral,Vendée,Pays de la Loire,04/11/2015,04/11/2015,01/02/2019,LONG7,HTA,Direct,GAZ,,AUTRE,,1950.0,,,1950.0,,,En service,0.0,Enedis
JMJ ENERGIES 2,17W0000013289138,,Saint-Hilaire-la-Forêt,CC Vendée Grand Littoral,Vendée,Pays de la Loire,14/10/2021,14/10/2021,14/10/2021,,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,4495.0,,,4495.0,,,En service,0.0,Enedis
Confidentiel,17W000000059193M,860660201,Châtellerault,CA Grand Châtellerault,Vienne,Nouvelle-Aquitaine,01/11/2005,01/11/2005,23/07/2022,CTLLE,HTA,Direct,GAZ,,MOTEUR A PISTON,,1500.0,,,1500.0,,,En service,0.0,Enedis
COGENERATION GHNV,17W000000151232Y,860660502,Châtellerault,CA Grand Châtellerault,Vienne,Nouvelle-Aquitaine,01/11/2005,01/11/2005,23/07/2022,ORANG,HTA,Direct,GAZ,,COGENERATION A VAPEUR,,1470.0,,,1200.0,,,En service,0.0,Enedis
COGENERATION FUTUROSCOPE,17W000000086147Q,,Jaunay-Marigny,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,31/10/2014,31/10/2014,23/07/2022,J.CLA,HTA,Direct,GAZ,,AUTRE,,2008.0,,,2008.0,,,En service,0.0,Enedis
Confidentiel,17W000000051813L,,Poitiers,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,01/11/1998,01/11/1998,23/07/2022,POITI,HTA,Indirect,GAZ,,COGENERATION A VAPEUR,,3860.0,,,3860.0,,,En service,0.0,Enedis
Confidentiel,17W000000402342V,861941002,Poitiers,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,30/10/2011,30/10/2011,23/07/2022,BUGEL,HTA,Direct,GAZ,,,,1400.0,,,1400.0,,,En service,0.0,Enedis
Confidentiel,17W000000051551P,861940404,Poitiers,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,28/01/1998,28/01/1998,23/07/2022,POITI,HTA,Direct,GAZ,,,,1300.0,,,1300.0,,,En service,0.0,Enedis
COGESTAR 3,17W0000004604421,861940803,Poitiers,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,26/10/2017,26/10/2017,23/07/2022,BUGEL,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,4359.0,,,4359.0,,,En service,0.0,Enedis
Confidentiel,17W000000058015E,861940302,Poitiers,CU du Grand Poitiers,Vienne,Nouvelle-Aquitaine,14/11/2001,14/11/2001,23/07/2022,POITI,HTA,Direct,GAZ,,AUTRE,,1500.0,,,1500.0,,,En service,0.0,Enedis
Confidentiel,17W0000010174638,870851005,Limoges,CU Limoges Métropole,Haute-Vienne,Nouvelle-Aquitaine,08/02/2021,08/02/2021,16/03/2022,MAGRE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,235.0,,,235.0,,,En service,0.0,Enedis
SOCIETE S.D.C.L.,17W0000000611241,870851303,Limoges,CU Limoges Métropole,Haute-Vienne,Nouvelle-Aquitaine,02/03/2001,02/03/2001,31/12/2020,AUREN,HTA,Direct,GAZ,,TURBINE A COMBUSTION,,7900.0,,,7900.0,,,En service,0.0,Enedis
GORRET01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE GORRE (SMURFIT KAPPA),17W100P100P1398M,871310000,Saillat-sur-Vienne,CC Porte Océane du Limousin,Haute-Vienne,Nouvelle-Aquitaine,01/01/1985,01/01/1985,01/01/2007,GORRE,90 kV,DIRECT,GAZ,,TURBINE A VAPEUR,,3600.0,,,3600.0,,1.0,En service,,RTE
GORR6T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE GORRE (SETHELEC),17W100P100P1399K,871310000,Saillat-sur-Vienne,CC Porte Océane du Limousin,Haute-Vienne,Nouvelle-Aquitaine,01/11/2000,,14/05/2020,GORR6,90 kV,DIRECT,GAZ,,COGENERATION A VAPEUR,,11900.0,,,12000.0,,1.0,En service,,RTE
COGENERATION SETHELEC,17W000000497973S,871870103,Saint-Yrieix-la-Perche,CC du Pays de Saint-Yrieix,Haute-Vienne,Nouvelle-Aquitaine,24/10/2018,24/10/2018,24/10/2018,SSYRI,HTA,Direct,GAZ,,AUTRE,,2679.0,,,2679.0,,,En service,0.0,Enedis
ARCH5T01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE ARCHES,17W100P100P1136F,880110000,Arches,CA d'Épinal,Vosges,Grand Est,01/08/2000,,14/08/2014,ARCHE,63 kV,DIRECT,GAZ,,COGENERATION A COMBUSTION,,12000.0,,,12000.0,,1.0,En service,,RTE
GOLBET02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE GOLBEY,17W000001456626X,880990000,Chavelot,CA d'Épinal,Vosges,Grand Est,20/10/2022,20/10/2022,12/12/2022,GOLBE,225 kV,INDIRECT,GAZ,,TURBINE A COMBUSTION,,24900.0,,,24900.0,,1.0,En service,,RTE
Confidentiel,17W000000949253A,881010000,Cheniménil,CC Bruyères-Vallons des Vosges,Vosges,Grand Est,04/11/2019,04/11/2019,01/02/2021,POUXE,BT,Direct,GAZ,,COGENERATION A COMBUSTION,,47.0,,,,,,En service,0.0,Enedis
Confidentiel,17W0000009540166,,Cheniménil,CC Bruyères-Vallons des Vosges,Vosges,Grand Est,04/11/2019,04/11/2019,07/03/2022,POUXE,BT,Direct,GAZ,,,,47.0,,,47.0,,,En service,0.0,Enedis
COGESTAR 3,17W000000058096P,881140000,Contrexéville,CC Terre d'Eau,Vosges,Grand Est,31/10/2016,31/10/2016,05/10/2022,VITTE,HTA,Indirect,GAZ,,,,2586.0,,,2586.0,,,En service,0.0,Enedis
Confidentiel,17W0000004276584,881600105,Épinal,CA d'Épinal,Vosges,Grand Est,31/03/2001,31/03/2001,02/11/2022,DOGNE,HTA,Direct,GAZ,,AUTRE,,4990.0,,,6075.0,,,En service,0.0,Enedis
CLAIRT01 - GROUPE 01 DE LA CENTRALE THERMIQUE DE CLAIREFONTAINE,17W100P100P12573,881650000,Étival-Clairefontaine,CA de Saint-Dié-des-Vosges,Vosges,Grand Est,01/01/1964,01/01/1964,18/04/2016,CLAIR,63 kV,INDIRECT,GAZ,FIOUL,TURBINE A VAPEUR,,3300.0,,,3300.0,,1.0,En service,,RTE
CLAIRT02 - GROUPE 02 DE LA CENTRALE THERMIQUE DE CLAIREFONTAINE,17W100P100P12581,881650000,Étival-Clairefontaine,CA de Saint-Dié-des-Vosges,Vosges,Grand Est,01/10/1995,,18/04/2016,CLAIR,63 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,4900.0,,,4900.0,,1.0,En service,,RTE
CLAIRT03 - GROUPE 03 DE LA CENTRALE THERMIQUE DE CLAIREFONTAINE,17W100P100P1260E,881650000,Étival-Clairefontaine,CA de Saint-Dié-des-Vosges,Vosges,Grand Est,01/10/1995,,18/04/2016,CLAIR,63 kV,INDIRECT,GAZ,,COGENERATION A COMBUSTION,,4900.0,,,4900.0,,1.0,En service,,RTE
CLAIRT04 - GROUPE 04 DE LA CENTRALE THERMIQUE DE CLAIREFONTAINE,17W100P100P1261C,881650000,Étival-Clairefontaine,CA de Saint-Dié-des-Vosges,Vosges,Grand Est,01/01/2007,,18/04/2016,CLAIR,63 kV,INDIRECT,GAZ,,TURBINE A VAPEUR,,3300.0,,,3300.0,,1.0,En service,,RTE
Confidentiel,17W0000013838115,,Neufchâteau,CC de l'Ouest Vosgien,Vosges,Grand Est,26/01/2022,26/01/2022,05/10/2022,,BT,Indirect,GAZ,,COGENERATION A COMBUSTION,,49.0,,,49.0,,,En service,0.0,Enedis
Confidentiel,17W0000013604145,883210102,Neufchâteau,CC de l'Ouest Vosgien,Vosges,Grand Est,26/01/2022,26/01/2022,05/10/2022,REBEU,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,49.0,,,,,,En service,0.0,Enedis
Confidentiel,17W0000004271147,883210101,Neufchâteau,CC de l'Ouest Vosgien,Vosges,Grand Est,28/10/1999,28/10/1999,08/03/2022,REBEU,HTA,Direct,GAZ,,,,1137.0,,,1137.0,,,En service,0.0,Enedis
Confidentiel,17W000000414171G,883830104,Remiremont,CC de la Porte des Vosges Méridionales,Vosges,Grand Est,01/01/2013,01/01/2013,30/11/2022,REMIR,HTA,Direct,GAZ,,,,1311.0,,,1311.0,,,En service,0.0,Enedis
Confidentiel,17W0000004935146,884130109,Saint-Dié-des-Vosges,CA de Saint-Dié-des-Vosges,Vosges,Grand Est,30/08/2018,30/08/2018,05/10/2022,SSDIE,HTA,Direct,GAZ,,COGENERATION A COMBUSTION,,2898.0,,,2898.0,,,En service,0.0,Enedis
